,vec0,vec1,vec2,vec3,vec4,vec5,vec6,vec7,vec8,vec9,vec10,vec11,vec12,vec13,vec14,vec15,vec16,vec17,vec18,vec19
251,0.062184,-0.133420,-0.115578,0.273462,0.179142,-0.508266,0.207032,0.047096,-0.009467,-0.190116,0.098048,0.315187,0.344939,-0.324246,0.072821,0.403143,0.142136,0.687146,-0.485043,-0.287059
252,0.043875,0.131080,0.070909,0.536284,0.180527,-0.396081,0.063076,0.154474,-0.342642,-0.172513,0.067120,0.330697,0.316704,-0.353007,-0.029244,0.369457,0.365601,0.643515,-0.500344,-0.519779
253,-0.028673,0.317639,-0.392852,0.176325,0.295028,-0.410082,-0.340827,0.217196,-0.266699,-0.583205,-0.003562,0.219640,0.364070,-0.015499,-0.104887,0.162662,0.153841,0.387746,-0.299600,-0.384938
254,0.018451,0.079706,0.108032,0.223897,0.123212,-0.253477,0.044814,0.245352,-0.131035,0.014087,0.163768,0.113841,0.401095,-0.313105,0.044277,0.168454,0.224166,0.476827,-0.563812,-0.194916
255,-0.039410,-0.023018,-0.553955,0.146347,-0.035978,-0.586083,0.205872,0.466610,0.221248,-0.533666,0.059787,0.616775,0.360601,0.140465,0.070563,0.382943,0.356081,0.718131,-0.546910,-0.391225
256,-0.122038,-0.404692,-0.555207,0.476123,0.509120,-0.863242,0.575455,0.299320,0.235738,-0.712052,-0.228238,0.267794,0.927473,0.060831,0.156204,0.269048,0.209735,1.307142,-0.982058,0.085557
257,-0.088900,-0.076974,-0.216617,0.362099,0.522449,-0.153991,0.388651,0.113957,0.178818,-0.355500,-0.424555,0.009545,0.236910,-0.063145,0.028436,0.110803,0.250857,0.539782,-0.735931,0.334416
258,-0.002352,-0.043688,-0.201290,0.411882,0.307372,-0.330120,0.288295,0.239980,0.051802,-0.316282,-0.130944,0.041931,0.464412,0.074413,-0.021863,0.261351,0.364084,0.794079,-0.716908,-0.162683
259,-0.278978,-0.065349,0.019447,0.428407,-0.028599,-0.543503,0.025501,0.286895,-0.040960,-0.134518,0.165334,0.427096,0.191082,-0.009063,0.212858,0.445235,0.197901,0.800147,-0.214816,-0.305754
260,0.048727,-0.047527,-0.217619,0.483267,0.559850,-0.300552,0.432780,0.267344,0.071322,-0.454498,-0.402373,0.032773,0.458118,-0.210477,0.049039,0.208265,0.508689,0.782035,-0.768875,0.032998
261,0.028606,-0.070259,-0.148026,0.455340,0.325354,-0.161471,0.251974,0.176640,0.109727,-0.367511,-0.275342,0.001323,0.472790,0.038660,0.040361,0.124888,0.289763,0.704232,-0.481778,0.061906
262,0.000809,0.050387,-0.049582,0.084019,0.229384,0.034111,0.114690,0.007417,0.031888,-0.293617,-0.107582,-0.071230,0.228698,-0.039239,0.044748,0.009060,0.161730,0.088272,-0.095522,-0.112901
263,0.041412,-0.065720,-0.143195,0.209531,0.314869,-0.090506,0.306650,0.101993,0.147185,-0.218593,-0.199920,-0.002823,0.378254,0.021153,0.026658,0.052145,0.276952,0.443601,-0.387856,-0.044354
264,0.152609,-0.017049,-0.173001,0.419108,0.397613,-0.218500,0.314525,0.350463,-0.021744,-0.237072,-0.130262,0.085458,0.380875,-0.251688,0.146853,0.240233,0.428713,0.710046,-0.794065,-0.059657
265,-0.249211,-0.188012,-0.191758,-0.102754,-0.180787,-0.328155,0.136370,0.375426,0.247936,-0.524255,0.198201,0.209334,0.356147,0.194905,0.210285,0.296020,0.339211,0.544383,-0.087662,-0.048176
266,0.038741,-0.097897,-0.080817,0.296732,0.240464,-0.125144,0.264794,0.080907,0.056339,-0.201850,-0.170363,0.090606,0.294286,-0.077260,-0.040257,0.105541,0.238574,0.429397,-0.360190,-0.031259
267,0.033835,-0.200819,-0.050880,0.146882,0.289992,-0.019781,0.318502,0.024335,0.219750,0.140783,-0.259887,0.109338,0.402575,-0.016423,0.108433,0.012318,0.229427,0.245738,-0.367453,0.147044
268,-0.030051,-0.105696,-0.152327,0.457085,0.326106,-0.122366,0.252885,0.068615,0.018904,-0.130615,-0.171968,0.109050,0.348603,-0.012685,0.140237,0.193107,0.291406,0.496227,-0.507964,0.038350
269,0.021730,-0.103538,-0.141440,0.180157,0.282337,0.010453,0.359044,0.036731,0.181104,-0.285172,-0.292470,-0.068276,0.306882,0.133368,-0.036459,0.039501,0.329471,0.320033,-0.243262,-0.017196
270,-0.062305,-0.146870,-0.195811,0.389620,0.181969,-0.371966,0.357107,0.191958,-0.087176,-0.374754,-0.058463,0.265689,0.386493,0.000156,0.053979,0.291897,0.233909,0.706236,-0.533088,-0.156004
271,0.030702,-0.034434,-0.035986,0.474211,0.254330,-0.314529,0.352283,0.268672,-0.003156,-0.360012,-0.020452,0.148051,0.395956,-0.218542,0.075980,0.185240,0.400287,0.708646,-0.593921,-0.115714
272,-0.005518,-0.186945,-0.300715,0.244045,0.111536,-0.307988,0.231407,0.182395,-0.000649,-0.373865,-0.071707,0.246403,0.417537,-0.075127,-0.000753,0.189301,0.116201,0.446334,-0.590565,-0.141454
273,0.040695,-0.221138,-0.069965,0.108211,0.233669,-0.042195,0.331115,0.001161,0.207315,0.101419,-0.278016,0.104109,0.387309,-0.004115,0.154953,-0.003805,0.251524,0.188006,-0.391775,0.153793
274,-0.017673,-0.183812,-0.116855,0.422021,0.300155,-0.153178,0.441876,0.134851,0.182779,-0.285668,-0.216466,0.054419,0.407274,0.030190,0.026253,0.077996,0.406370,0.629024,-0.450393,0.001984
275,0.101936,-0.322393,-0.050193,0.192045,0.382404,-0.021833,0.543069,0.041963,0.387503,0.192277,-0.409768,0.160352,0.580555,-0.087324,0.217304,0.053044,0.385597,0.354455,-0.647237,0.239577
276,0.023847,-0.080459,-0.063856,0.169424,0.179001,-0.063875,0.158247,0.061696,0.068475,-0.117576,-0.123085,0.019089,0.205022,0.005421,0.002500,0.068645,0.188794,0.316496,-0.231834,0.010515
277,0.021156,-0.121568,-0.107549,0.339661,0.240081,-0.114504,0.294707,0.065834,0.117997,-0.207289,-0.169611,0.041923,0.346830,-0.014751,0.040077,0.075546,0.314587,0.454850,-0.350448,-0.001520
278,-0.077879,-0.115826,-0.240395,0.371057,0.241612,-0.246897,0.265402,0.223966,0.173421,-0.403913,-0.137169,0.090139,0.481558,0.105409,0.124005,0.184765,0.259381,0.678706,-0.552699,0.016038
279,0.194525,-0.091018,-0.011577,0.256149,0.302205,0.016554,0.371279,0.273511,0.052552,-0.282987,-0.086226,-0.003998,-0.001331,-0.140063,0.057951,0.229668,0.419129,0.405481,-0.528043,-0.012621
280,0.102732,-0.144554,-0.064370,0.309220,0.247222,-0.134350,0.371260,0.248182,0.080569,-0.228580,-0.033895,0.082072,0.101701,-0.111175,0.051986,0.301177,0.399997,0.519137,-0.571825,0.016999
281,0.160508,0.013101,-0.081902,-0.029513,0.235977,0.047407,0.202796,0.058882,0.028939,-0.128916,-0.147925,0.040725,0.283566,-0.074133,0.028542,0.068739,0.268416,-0.026626,-0.325267,-0.071997
282,-0.126414,-0.246216,-0.082301,0.123701,0.048429,-0.294066,0.317846,0.310208,0.131673,-0.370528,0.004136,0.260574,0.172584,0.187482,0.069117,0.298423,0.331021,0.393933,-0.241668,-0.020471
283,0.140893,-0.197897,-0.456210,0.437354,0.245185,-0.756877,-0.027701,0.236479,-0.174915,-0.340392,0.148574,0.346167,0.320148,-0.237160,-0.129827,0.574091,0.154133,0.429279,-0.663320,-0.544657
284,0.029241,0.028670,-0.264999,0.609258,0.449662,-0.424623,0.348292,0.260557,-0.079713,-0.373344,-0.063066,0.192802,0.532188,-0.241280,0.030092,0.306182,0.391805,0.931556,-0.907274,-0.228152
285,-0.120868,-0.100173,0.081912,0.728982,0.303367,-0.323492,0.435754,0.299038,-0.191380,-0.262661,0.011874,0.316566,0.425528,-0.220351,-0.274339,0.346070,0.281115,0.886699,-0.751491,-0.100705
286,0.007493,-0.026871,-0.229465,0.284494,0.321601,-0.095870,0.257291,0.208722,0.015467,-0.406409,-0.213497,0.063712,0.197744,-0.019207,0.040999,0.202136,0.357037,0.533655,-0.482029,-0.060047
287,-0.025586,-0.213780,-0.222969,0.405618,0.194695,-0.317066,0.361666,0.112588,0.053318,-0.249629,-0.147296,0.159517,0.390265,-0.084231,0.045612,0.104574,0.255111,0.719288,-0.465345,-0.052100
288,-0.011750,0.012267,-0.256386,0.503567,0.422009,-0.360021,0.348064,0.242668,0.075816,-0.531818,-0.164451,0.194847,0.492653,-0.169852,0.031359,0.162373,0.320566,0.754001,-0.675786,-0.089868
289,-0.244304,-0.169780,-0.146511,0.177844,0.048826,-0.413002,0.407310,0.487043,0.265835,-0.598066,0.066759,0.283755,0.512556,0.317280,0.368733,0.280798,0.588916,0.934801,-0.310879,-0.074577
290,-0.200795,-0.229515,-0.101584,0.169727,0.044506,-0.138798,0.351284,0.201370,0.318394,-0.301164,-0.110625,0.151124,0.316564,0.323125,0.198042,0.041311,0.304358,0.558869,-0.004812,0.175163
291,0.004501,-0.070215,-0.310919,0.223422,0.281729,0.008829,0.462718,0.496104,0.295699,-0.429148,0.000530,0.109994,0.456530,0.059859,-0.020327,0.235324,0.261522,0.798335,-0.705694,-0.182038
292,-0.119852,-0.075957,-0.178829,0.449358,0.272932,-0.339217,0.234179,0.038837,-0.059160,-0.263444,-0.089875,0.067012,0.441706,-0.197723,-0.010004,0.171670,0.247388,0.590627,-0.558671,-0.165667
293,-0.266403,-0.260369,-0.228430,0.256603,0.152979,-0.497532,0.360447,0.373894,0.212918,-0.504916,0.067782,0.338935,0.426334,0.267917,0.188850,0.399601,0.411460,0.897741,-0.323416,-0.065852
294,0.051020,-0.087130,-0.302812,-0.068678,0.073071,0.140261,0.274910,0.429548,0.337726,-0.318467,0.001598,0.117766,0.279360,0.180521,-0.048435,0.162220,0.094633,0.350775,-0.466941,-0.143256
295,0.249145,0.114198,0.126313,0.384994,0.116839,-0.308783,0.018738,0.268694,-0.166631,-0.054976,0.295859,0.042774,0.070803,-0.163835,-0.134578,0.270686,0.329210,0.492551,-0.465892,-0.307709
296,-0.059965,-0.146265,-0.229082,0.315597,0.117439,-0.519076,0.348599,0.377229,0.266629,-0.483826,0.143788,0.164544,0.339221,0.265314,0.249103,0.342403,0.414000,0.886336,-0.412663,-0.270302
297,-0.227891,-0.206872,-0.266806,-0.086108,0.044464,0.073416,0.532498,0.462179,0.474120,-0.609939,0.017725,0.089548,0.482739,0.441298,0.083153,0.246871,0.354046,0.715805,-0.296857,-0.025261
298,-0.108089,-0.211480,-0.396655,-0.095312,0.057596,0.121920,0.560331,0.608415,0.578251,-0.492105,0.105220,0.176539,0.465318,0.387999,0.024235,0.255519,0.229612,0.783848,-0.512664,-0.089566
299,0.105327,0.363370,0.491259,0.622291,0.366944,-0.063048,0.011896,0.116696,-0.359821,-0.443426,-0.031528,0.023797,0.316696,-0.492914,0.117142,0.309662,0.657761,0.438096,-0.270937,-0.545246
300,-0.084446,0.045150,0.051579,0.491083,0.223611,-0.251802,0.311349,0.315135,-0.149575,-0.205989,-0.012650,0.180328,0.590334,-0.207248,0.076043,0.140082,0.429440,0.595292,-0.613396,-0.045213
301,-0.213578,-0.295140,-0.075843,0.111674,0.099404,0.139199,0.610010,0.433263,0.440940,-0.200045,-0.233556,-0.045597,0.531030,0.209482,0.102744,0.139848,0.173666,0.645897,-0.507258,0.136190
302,0.031051,-0.113203,-0.452696,-0.012700,0.288299,0.224812,0.524165,0.596446,0.558607,-0.630735,-0.134283,0.043970,0.637671,0.260865,0.004177,0.240287,0.374824,0.723222,-0.861277,-0.199591
303,-0.047671,-0.035566,0.055314,0.282079,-0.221962,-0.068950,0.268150,0.224716,-0.054470,-0.419844,-0.003057,-0.035792,0.505082,-0.104187,0.165410,0.201220,0.197864,0.578263,-0.231160,0.130497
304,-0.149454,-0.025350,-0.026741,0.292380,0.353354,0.067176,0.472762,0.128951,0.141731,-0.120486,-0.215075,-0.130893,0.341757,-0.035601,0.126922,-0.096810,0.342727,0.594410,-0.309536,0.199128
305,0.016102,-0.141188,0.022959,0.384668,0.406148,-0.186348,0.433909,0.073233,0.067351,-0.113923,-0.230857,0.100075,0.277365,-0.089138,0.090148,-0.018951,0.360377,0.695315,-0.343618,0.051735
306,-0.072746,-0.161718,-0.097830,0.487242,0.492971,-0.224240,0.506944,0.181068,0.170146,-0.226651,-0.324745,-0.020387,0.514991,0.109671,0.032485,0.067911,0.396075,0.836791,-0.557754,0.075785
307,0.112718,0.018008,-0.244912,0.114520,0.368697,0.001720,0.265384,0.134807,0.118056,-0.425850,-0.204628,0.051232,0.335518,-0.008345,-0.005844,0.149782,0.295170,0.339257,-0.472462,-0.154881
308,0.051740,-0.255956,-0.076978,0.003497,0.272291,0.110010,0.379288,-0.065792,0.399039,0.205376,-0.339368,0.020485,0.419127,0.057394,0.177978,-0.086401,0.204762,0.024949,-0.286924,0.258399
309,0.019851,0.007529,-0.153335,0.277564,0.211198,-0.171237,0.208415,0.187944,0.028743,-0.263834,-0.060997,0.039823,0.292589,-0.070895,-0.014982,0.136819,0.267733,0.480467,-0.473047,-0.064156
310,-0.107073,-0.065332,-0.026876,0.277203,0.274702,-0.089442,0.310838,0.143391,0.090139,-0.134296,-0.186015,0.006895,0.290043,0.006362,0.044638,0.041823,0.257622,0.485017,-0.368958,0.074468
311,0.006572,0.113120,0.141066,0.437433,0.169895,-0.247812,0.220221,0.270952,-0.083047,-0.246551,-0.100656,0.225962,0.561716,-0.354195,-0.016124,0.256241,0.133810,0.551029,-0.700878,-0.304362
312,0.109841,0.043157,-0.115490,0.414655,0.358986,-0.194942,0.151852,0.210745,-0.026937,-0.449002,-0.114748,0.078077,0.354919,-0.085290,0.022074,0.139570,0.277841,0.436166,-0.388675,-0.148145
313,-0.115492,0.050826,-0.118677,0.411167,0.233481,-0.227940,0.149117,0.543318,-0.024876,-0.370764,0.049959,0.080338,0.487992,-0.022679,-0.099996,0.229521,0.277784,0.839170,-0.724230,-0.234839
314,0.005177,-0.028167,-0.196118,0.417678,0.340759,-0.210502,0.231500,0.247687,0.053824,-0.399630,-0.174098,0.095800,0.439767,-0.029074,0.056924,0.174693,0.323627,0.610104,-0.554921,-0.138110
315,-0.087478,0.021516,-0.154928,0.624100,0.151892,-0.360872,0.397543,0.162701,-0.289734,-0.356126,-0.172219,0.215057,0.497842,-0.183005,0.085792,-0.003541,0.278104,1.024877,-0.674296,0.011342
316,0.128305,-0.141089,-0.303000,0.335134,0.279600,-0.108053,0.306157,0.286244,0.263383,-0.465744,-0.493607,0.063813,0.428566,-0.076500,0.141423,0.050081,0.221007,0.471236,-0.632003,0.192780
317,0.078342,-0.021278,-0.085433,0.536402,0.423217,-0.374075,0.168615,0.237957,-0.150483,-0.152688,-0.108233,0.132980,0.207506,-0.312992,0.010494,0.312289,0.341185,0.555202,-0.650930,-0.192078
318,0.030418,-0.109173,0.101989,0.604288,0.345533,-0.198680,0.205758,0.303478,-0.159290,-0.152146,-0.214728,0.235556,0.260285,-0.338377,0.004146,0.377067,0.224480,0.676267,-0.556072,-0.166422
319,0.194639,0.008127,-0.428686,0.206164,0.034993,-0.440600,0.161876,0.484210,0.140115,-0.449722,-0.133305,0.601832,0.470069,-0.216954,0.010046,0.297930,0.010523,0.538561,-0.841391,-0.255977
320,0.068364,0.025646,-0.128064,-0.023545,0.021954,0.171882,0.057646,0.316963,0.167986,-0.405198,0.029676,-0.048092,0.338492,0.205345,-0.068289,0.104352,-0.025622,0.195449,-0.178065,-0.324945
321,-0.065341,-0.098445,-0.210244,0.409662,0.319231,-0.214131,0.411756,0.220108,0.084586,-0.367232,-0.143951,0.105261,0.477051,-0.018617,0.042609,0.214302,0.344691,0.815916,-0.558862,-0.065937
322,-0.142100,-0.111018,-0.115016,0.181010,0.296443,-0.138730,0.381028,0.047337,0.255936,-0.078440,-0.398842,-0.091368,0.244536,0.202465,0.104648,-0.130751,0.179208,0.540035,-0.342899,0.239449
323,-0.159819,-0.078490,-0.134238,0.463228,0.493054,-0.175919,0.594104,0.144864,0.144230,-0.300456,-0.429100,-0.074281,0.453530,0.099016,0.126887,-0.050655,0.464871,1.014905,-0.624038,0.249246
324,-0.208430,-0.146254,0.202550,0.228758,0.228702,0.216357,0.212639,0.060050,0.139240,0.120644,-0.385339,-0.048542,0.028079,-0.054562,0.056394,-0.038022,0.166552,0.226254,-0.104963,0.277518
325,-0.252502,-0.083383,0.244690,0.417666,0.141090,0.045292,0.373200,-0.034097,0.064884,0.231343,-0.239811,-0.164799,0.359990,-0.069136,0.208311,-0.085814,0.240142,0.620112,-0.065951,0.324469
326,0.118754,-0.068105,0.117418,0.092798,0.241835,0.273899,0.388070,0.161704,0.137703,0.110564,-0.178516,-0.115266,-0.140604,-0.022637,0.227614,0.029814,0.327826,0.239225,-0.194706,0.272008
327,0.052857,0.101426,-0.255613,0.292766,0.176592,-0.281291,0.123620,0.213272,0.015438,-0.284228,-0.112960,0.167433,0.173772,-0.008347,-0.015840,0.194522,0.194844,0.396056,-0.423177,-0.095956
328,-0.042330,0.266289,-0.404979,0.224534,0.544501,-0.370909,-0.109497,0.381848,-0.140128,-0.738945,-0.132629,0.147227,0.691173,0.082888,0.098542,0.100539,0.512098,0.673696,-0.605787,-0.229508
329,0.187526,0.136159,-0.275024,0.445402,0.311350,-0.348441,0.143008,0.251627,-0.061370,-0.413612,-0.112615,0.355753,0.269257,-0.140332,0.028702,0.311439,0.365474,0.659629,-0.792008,-0.286986
330,-0.161118,-0.062505,0.070036,0.469401,0.320275,-0.088623,0.455802,0.084961,0.055733,-0.048753,-0.203824,-0.109570,0.444791,-0.141370,0.083944,-0.037810,0.360825,0.680979,-0.354035,0.137341
331,-0.026337,0.243000,-0.355661,0.084782,0.285416,-0.070308,-0.038952,0.217686,0.009541,-0.500233,-0.132122,0.032156,0.354446,0.153714,0.076141,0.071836,0.212268,0.426279,-0.395885,-0.147225
332,0.073227,0.140590,-0.255338,0.309458,0.289721,-0.185435,0.114439,0.280092,0.016195,-0.465757,-0.115276,0.144233,0.375285,-0.024781,0.003615,0.185830,0.264039,0.629897,-0.584874,-0.154266
333,0.041552,0.059566,-0.000813,0.284261,0.106402,-0.210093,0.041101,0.112774,-0.249231,0.149800,0.258503,0.089506,0.002846,-0.115431,-0.206759,0.373783,0.130311,0.457112,-0.520926,-0.219639
334,0.288323,-0.019269,0.137959,0.382821,0.260204,-0.208254,0.256933,0.187389,-0.128684,-0.062423,0.030446,0.041900,0.239920,-0.343377,0.134225,0.250176,0.280827,0.426695,-0.330000,-0.258632
335,-0.059571,0.060393,0.025280,0.140774,0.129920,-0.067300,0.141670,0.473979,-0.027262,-0.432887,0.004989,-0.044035,0.439134,-0.288740,0.085012,0.312551,0.493208,0.397597,-0.389750,-0.082547
336,-0.058948,-0.024995,-0.022822,0.306993,0.163568,-0.219758,0.134319,0.070715,-0.184161,0.059091,0.131385,0.127246,0.153173,-0.140516,-0.118338,0.219679,0.098837,0.398690,-0.448539,-0.090460
337,0.022926,0.006041,-0.237375,0.275211,0.273584,-0.102086,0.178125,0.169649,0.019315,-0.312597,-0.198251,0.006119,0.313534,-0.003997,-0.015517,0.083120,0.181640,0.437105,-0.343283,-0.137898
338,-0.014057,0.091099,-0.102839,0.189207,0.317244,-0.136722,0.179190,0.035816,-0.000963,-0.184720,-0.083925,-0.041956,0.391436,-0.057146,-0.017221,0.089991,0.191855,0.496387,-0.399921,-0.175159
339,0.095300,-0.160476,-0.306962,0.287957,0.231934,-0.121726,0.248408,0.336625,0.279424,-0.374841,-0.411541,0.035490,0.427590,-0.038027,0.119084,0.107312,0.213396,0.530862,-0.704123,0.198941
340,0.044229,-0.164715,-0.035945,0.342201,0.235518,-0.060529,0.268467,0.008840,0.141455,-0.152412,-0.277201,-0.073778,0.199083,0.151001,-0.002905,-0.060267,0.233360,0.428378,-0.152911,0.112551
341,0.033427,0.132723,-0.119124,0.213354,0.222601,-0.165676,0.045009,0.119093,0.061706,-0.295529,-0.058522,0.127624,0.163093,-0.030307,0.045581,0.095097,0.207619,0.310446,-0.327997,-0.079106
342,-0.032559,-0.086182,-0.273805,0.118227,0.295502,-0.305333,0.177773,0.071632,0.102780,-0.379370,-0.078151,0.033208,0.430917,0.097959,0.011359,0.147857,0.111251,0.545354,-0.373367,-0.242665
343,0.048274,-0.111464,-0.078573,0.308386,0.163060,-0.251206,0.124031,0.110983,0.023050,-0.308940,-0.056418,0.046534,0.382444,-0.041159,-0.015188,0.106775,0.046184,0.483721,-0.301811,-0.198347
344,0.090201,-0.003890,-0.331319,0.079722,0.390096,-0.178244,0.273747,0.176226,0.088329,-0.461072,-0.179023,0.230232,0.371642,-0.063220,0.041059,0.257827,0.221455,0.401389,-0.639263,-0.160758
345,0.108636,0.030509,0.004483,0.162014,0.234708,-0.042385,0.154014,0.143719,0.013508,-0.157357,-0.131321,0.069282,0.051559,-0.100807,0.034695,0.160331,0.196841,0.259069,-0.289357,-0.066182
346,-0.020958,0.013111,-0.125971,0.393195,0.294578,-0.273856,0.261321,0.161332,-0.069035,-0.185493,-0.022366,0.141796,0.309611,-0.116766,-0.006125,0.224482,0.243848,0.669180,-0.571350,-0.188388
347,0.027243,-0.069648,-0.087533,0.170618,0.198469,-0.297084,0.065739,0.069119,0.027860,-0.062978,0.048850,0.022040,0.160425,-0.127110,-0.025075,0.104988,0.088186,0.287228,-0.338862,-0.072396
348,0.086674,0.050515,-0.031131,0.092208,0.088949,-0.224106,-0.084449,0.059491,-0.033625,0.060534,0.099990,0.086270,-0.023504,-0.131481,-0.086199,0.096455,0.018540,0.079048,-0.213299,-0.103766
349,-0.023284,0.048396,0.005961,0.400475,0.147706,-0.266396,-0.002624,0.112715,-0.175595,-0.020827,0.113666,0.163154,0.177881,-0.107816,0.011765,0.269869,0.205072,0.493417,-0.451043,-0.265940
350,0.070614,0.034528,-0.181059,0.253715,0.316453,-0.168237,0.134725,0.107590,0.052578,-0.368579,-0.109825,-0.018076,0.414740,0.022035,-0.044867,0.100465,0.116447,0.485306,-0.341589,-0.256165
351,0.107421,0.003127,-0.006299,0.354019,0.239685,-0.198872,0.165568,0.050744,0.096571,-0.186912,-0.197964,0.005678,0.301778,0.018465,-0.009666,0.044822,0.234390,0.374648,-0.322721,-0.087416
352,-0.008241,-0.091265,-0.038195,0.307906,0.178461,-0.010503,0.177640,0.211561,0.137981,-0.135523,-0.076015,-0.129263,0.155870,0.138525,-0.149261,0.074050,0.191148,0.495173,-0.329856,-0.115519
353,-0.016131,-0.075086,-0.222387,0.516612,0.403920,-0.188116,0.377305,0.189409,0.072896,-0.380198,-0.218502,0.150549,0.521184,-0.110126,0.023375,0.234793,0.368986,0.751855,-0.688140,-0.031152
354,0.032462,0.019713,-0.115207,0.383285,0.278417,-0.215164,0.275336,0.235043,0.025866,-0.330715,-0.075345,0.091309,0.396142,-0.140388,0.009804,0.122021,0.409427,0.651504,-0.585841,-0.109893
355,-0.005829,-0.146836,-0.387373,0.052328,0.242510,0.011585,0.403928,0.652225,0.467650,-0.579308,-0.040091,0.131129,0.567526,0.273738,-0.156411,0.218176,0.171266,0.704244,-0.650941,-0.223063
356,0.118136,0.208293,-0.142390,0.188618,0.413858,-0.018527,0.296249,0.234379,-0.007291,-0.681108,-0.213889,-0.017297,0.247933,-0.188915,-0.053003,0.182756,0.464245,0.492847,-0.316981,-0.276281
357,0.002568,-0.052942,-0.174563,0.569787,0.366447,-0.305122,0.482599,0.304765,0.067782,-0.433423,-0.201473,0.074915,0.618564,-0.088866,0.079756,0.201761,0.463299,1.041195,-0.782669,-0.013206
358,-0.126121,-0.017932,-0.000445,0.279773,0.021424,-0.239623,0.104349,0.226494,-0.020568,-0.203925,0.014286,0.209294,0.284672,-0.162720,-0.098606,0.074873,0.157103,0.474886,-0.399323,-0.083067
359,0.097191,0.109821,-0.220075,0.199848,0.099366,-0.292505,0.011599,0.097095,0.015773,-0.182637,0.033502,0.139022,0.058233,0.003497,-0.089951,0.210703,0.115339,0.333933,-0.319669,-0.226903
360,0.014508,0.046412,-0.018676,0.250559,0.187349,-0.264962,0.067458,-0.008764,-0.162535,-0.069470,0.090821,0.026383,0.186624,-0.102396,-0.064345,0.170725,0.198835,0.370934,-0.311259,-0.212226
361,0.056840,-0.010932,-0.044793,0.428967,0.249710,-0.305585,0.220797,0.181387,0.026290,-0.270341,-0.104271,0.096363,0.324476,-0.090437,-0.048645,0.159921,0.284964,0.556992,-0.497606,-0.155982
362,-0.017182,-0.333658,-0.363515,0.224236,0.334389,-0.692524,0.147235,0.134175,0.041599,-0.484362,0.082336,0.276185,0.462654,-0.148831,-0.064545,0.421302,0.180743,0.534042,-0.577617,-0.181529
363,0.005948,-0.114320,-0.173492,0.332410,0.335173,-0.218756,0.479751,0.137554,0.146832,-0.363537,-0.194074,0.027390,0.372297,0.019554,-0.049377,0.189243,0.434733,0.646159,-0.463154,-0.058531
364,-0.044588,0.014289,-0.170236,0.288180,0.306860,-0.222551,0.159810,0.170774,0.055580,-0.386959,-0.203747,0.054920,0.418814,0.032472,0.042587,0.149258,0.325162,0.586177,-0.536295,-0.068150
365,0.018906,-0.014447,-0.093360,0.276978,0.213543,-0.150030,0.217143,0.173135,0.038310,-0.245928,-0.108001,0.090050,0.285334,-0.038767,0.050453,0.133605,0.280031,0.517217,-0.421598,-0.068108
366,0.119185,-0.079568,0.008462,0.313707,0.308057,0.024523,0.478492,0.217231,0.092908,-0.104698,-0.193642,-0.099177,0.107434,-0.086543,0.076912,0.111197,0.391330,0.506567,-0.411339,0.078658
367,-0.146667,-0.261620,-0.218314,0.097369,0.245098,0.303552,0.691031,0.423091,0.537883,-0.212639,-0.198042,-0.113736,0.352790,0.277102,0.076041,0.014453,0.237569,0.685557,-0.467421,0.149169
368,-0.016561,-0.143118,0.040910,0.354403,0.346789,-0.027830,0.434706,0.070812,0.175054,-0.156132,-0.282101,-0.170532,0.198355,0.137914,-0.023478,-0.089523,0.385633,0.660007,-0.214310,0.095106
369,0.062751,0.023579,-0.139371,0.067106,0.216414,-0.040418,0.109877,0.016308,0.083869,-0.219897,-0.102863,-0.105775,0.207562,0.111750,0.049015,0.023163,0.044446,0.379419,-0.106241,-0.088410
370,0.321699,0.013071,0.003698,0.393137,0.226726,-0.096206,0.345866,0.341933,-0.196815,-0.150474,0.115430,0.127563,-0.009954,-0.226929,0.006791,0.349856,0.479976,0.481573,-0.548781,-0.126432
371,0.004532,-0.012382,0.010500,0.278818,0.198092,-0.150889,0.188360,0.115313,-0.001066,-0.220150,-0.072876,0.048700,0.236831,-0.142597,0.071120,0.160762,0.256482,0.432468,-0.375205,-0.116158
372,-0.282599,-0.238613,-0.071741,0.203747,0.181108,-0.144262,0.416687,0.254070,0.314907,-0.227984,-0.169049,0.135150,0.308923,0.255230,0.308332,0.063983,0.359044,0.705404,-0.280264,0.183507
373,-0.054190,0.050412,0.234435,0.467888,0.278094,0.047496,0.461445,0.185814,-0.074859,-0.125342,-0.068765,-0.165970,0.364487,-0.158919,0.053166,-0.012166,0.465341,0.608887,-0.296993,0.063049
374,0.016098,0.077628,0.683173,0.540376,0.060616,0.169877,0.504879,0.150470,-0.298706,0.180392,0.175558,-0.333257,0.169525,-0.267815,-0.035502,-0.077858,0.390118,0.674494,-0.038973,0.059486
375,0.043912,0.089741,0.119462,0.276712,0.121948,-0.070129,0.139894,0.100443,-0.143398,-0.064260,0.116796,-0.058355,0.222949,-0.133217,-0.018394,0.052161,0.212392,0.334013,-0.118568,-0.115499
376,-0.077690,0.033764,0.218161,0.353308,0.310231,0.090035,0.374548,0.096172,0.008822,-0.153636,-0.181445,-0.126045,0.239851,-0.079970,0.063849,-0.063594,0.379306,0.462624,-0.190125,0.036389
